,Neighborhood,city,name,address,rating,user_ratings_total,types,lat,long
4169,Fulham Reach,London,Tiger & Dragon All Sports Club,"18 Aspenlea Road, London",3.9,30,"['university', 'health', 'point_of_interest', 'establishment']",51.48565199999999,-0.2197508
4170,Fulham Reach,London,William Morris Sixth Form,"Saint Dunstan's Road, London",3.9,38,"['point_of_interest', 'establishment']",51.4894943,-0.2190519
4171,Fulham Reach,London,Greyhound Stained Glass,"24 Greyhound Road, London",5,169,,51.4849871,-0.2184841
4172,Fulham Reach,London,LDB – Lettings & Estate Agent,"206 Fulham Palace Road, London",5,1,,51.484486,-0.22005
4173,Fulham Reach,London,Tops Pizza,"74 Fulham Palace Road, London",NaN,NaN,,51.48888499999999,-0.223092
4174,Fulham Reach,London,Sid's Ltd,"70 Fulham Palace Road, London",5,4,,51.488978,-0.223093
4175,Fulham Reach,London,Department of Public Health & Primary Care,"95 Saint Dunstan's Road, London",NaN,NaN,,51.4881567,-0.2193566
4176,Fulham Reach,London,Broadway-Civil-Contractors-ltd,"87 Fulham Palace Road, London",,,,51.4891928,-0.2226837
4177,Fulham Reach,London,K & B Radio Cars Ltd,"392 Lillie Road, London",,,,51.4836596,-0.2190891
4178,North End,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4179,North End,London,Holiday Inn Express London - Earl's Court,"295 North End Road, London",NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.4863279,-0.2026689
4180,North End,London,Regents Court Apartment,"13 Castletown Road, London",NaN,NaN,"['point_of_interest', 'establishment']",51.4892646,-0.2071559
4181,North End,London,The Lillie Road Residence,"84D Lillie Road, London",5,2,"['supermarket', 'convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",51.4857609,-0.2020715
4182,North End,London,Queens Club,"Palliser Road, London",4.4,207,"['dentist', 'health', 'point_of_interest', 'establishment']",51.48755620000001,-0.2110294
4183,North End,London,The West Kensington Perham Pearl,"52 Perham Road, London",4.4,1269,"['point_of_interest', 'establishment']",51.48762350000001,-0.2089796
4184,North End,London,Central One bedroom in Kensington,"Flat 7, 78 Baron's Court Road, London",3.2,38,"['point_of_interest', 'clothing_store', 'store', 'establishment']",51.489825,-0.2110978999999999
4185,North End,London,Repair Centre UK,"177a North End Road, London",3.4,13,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",51.490312,-0.2064569
4186,North End,London,222 Vegan Cuisine,"222 North End Road, London",4.7,13,"['accounting', 'finance', 'point_of_interest', 'establishment']",51.4860228,-0.2029809
4187,North End,London,Tesco Express,"112 North End Road, London",2.9,26,"['point_of_interest', 'clothing_store', 'store', 'establishment']",51.48889349999999,-0.205762
4188,North End,London,Best Mangal est 1996,"104 North End Road, London",NaN,NaN,,51.4893538,-0.2061903
4189,North End,London,NHS Dentist Apple Dental Care,"94 Lillie Road, London",4,11,,51.4853816,-0.2029125
4190,North End,London,Chelsea & Fulham Cars UK Ltd,"Unit 4, 126 North End Road, London",4.3,13,,51.48865809999999,-0.2052605
4191,North End,London,School Uniform Direct,"343 North End Road, London",5,1,,51.4847507,-0.2018818
4192,North End,London,Carrington Car Service,"128 North End Road, London",4.8,5,,51.4886405,-0.2051009
4193,North End,London,The London Racquet Stringing Co.,"Queen's Club Gardens, Tennyson Mansions, Queen's, London",,,,51.4852077,-0.2085277
4194,North End,London,North End Pharmacy,"100A North End Road, London",,,,51.48951049999999,-0.2062746
4195,North End,London,London 1st Accounting Services,"70 North End Road, London",,,,51.491072,-0.2072003
4196,North End,London,Image London,"325 North End Road, London",,,,51.4851669,-0.2021215
4197,Addison,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4198,Addison,London,Hotel 65,"65 Shepherds Bush Road, London",4.1,1214,"['lodging', 'point_of_interest', 'establishment']",51.4993498,-0.2218819
4199,Addison,London,K West Hotel & Spa,"Richmond Way, London",3.7,341,"['lodging', 'point_of_interest', 'establishment']",51.50262,-0.217215
4200,Addison,London,OYO Grantly Hotel,"50-51 Shepherd's Bush Green, London",4.6,177,"['lodging', 'point_of_interest', 'establishment']",51.503272,-0.2225826
4201,Addison,London,Star Hotel,"97-99 Shepherds Bush Road, London",3.1,219,"['lodging', 'point_of_interest', 'establishment']",51.498414,-0.2221457999999999
4202,Addison,London,Comfotel Grn Hotel,"120 Shepherds Bush Road, London",3.4,428,"['lodging', 'point_of_interest', 'establishment']",51.498844,-0.222424
4203,Addison,London,Saba Hotel,"101 Shepherds Bush Road, London",2.8,195,"['lodging', 'point_of_interest', 'establishment']",51.49805420000001,-0.2221352
4204,Addison,London,Sapphire Hotel London,"35 Shepherds Bush Road, London",3.2,137,"['lodging', 'point_of_interest', 'establishment']",51.5009994,-0.2217602
4205,Addison,London,Pearl Hotel London,"49 Shepherds Bush Road, London",4.3,140,"['park', 'point_of_interest', 'establishment']",51.5006077,-0.221739
4206,Addison,London,W12 Rooms,"54 Uxbridge Road, London",4.3,218,"['lodging', 'point_of_interest', 'establishment']",51.50447620000001,-0.2192084
4207,Addison,London,Brook Green,"Brook Green, London",3.2,89,"['lodging', 'point_of_interest', 'establishment']",51.4962743,-0.2200719
4208,Addison,London,Royal Guest House,"105 Shepherds Bush Road, London",3.9,81,"['movie_theater', 'point_of_interest', 'establishment']",51.4979827,-0.2222494
4209,Addison,London,Hotel Orlando,"83 Shepherds Bush Road, London",3.9,806,"['lodging', 'point_of_interest', 'establishment']",51.4987186,-0.2220492999999999
4210,Addison,London,Vue Cinema London - Shepherd's bush,"West 12 Shopping Centre, Shepherd's Bush Green, London",3.4,165,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5031831,-0.2187474
4211,Addison,London,Golden Strand Lifestyle,"85 Shepherds Bush Road, London",4.3,441,"['lodging', 'point_of_interest', 'establishment']",51.4986469,-0.2220407
4212,Addison,London,The Bird in Hand,"88 Masbro Road, Brook Green, London",3,2,"['lodging', 'point_of_interest', 'establishment']",51.49972219999999,-0.2154111
4213,Addison,London,Kensington Olympia Apartments,"69 Masbro Road, London",2.8,18,,51.4995596,-0.2158556
4214,Addison,London,OYO Sino Hotel,"85 Shepherds Bush Road, London",NaN,NaN,,51.4986407,-0.2219923
4215,Addison,London,"Luxury room with ensuite, Kensington Olymipa","41 Addison Gardens, London",NaN,NaN,,51.5013155,-0.2170171
4216,Cremorne,London,London,London,NaN,NaN,"['tourist_attraction', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4217,Cremorne,London,Crosby Hall,"Cheyne Walk, Chelsea, London",4.2,1940,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.4822333,-0.1730222
4218,Cremorne,London,Bluebird Chelsea,"350 King's Road, London",4.7,289,"['jewelry_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",51.48499109999999,-0.1754714
4219,Cremorne,London,Medlar,"438 King's Road, London",5,15,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",51.483142,-0.177734
4220,Cremorne,London,Opium,"414 King's Road, London",4.9,14,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.48339430000001,-0.1772335
4221,Cremorne,London,Sevenoaks Sound & Vision Chelsea,"403 King's Road, London",4.6,253,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.4828631,-0.1776331
4222,Cremorne,London,The Jam,"289A King's Road, London",4.4,416,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",51.485192,-0.173841
4223,Cremorne,London,La Famiglia,"7 Langton Street, London",2.7,6,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",51.482233,-0.180633
4224,Cremorne,London,Sofa Workshop - Chelsea,"324-326 King's Road, London",3.9,10,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.4854528,-0.1740501
4225,Cremorne,London,Organic Pharmacy,"396 King's Road, London",4.4,158,"['point_of_interest', 'clothing_store', 'store', 'establishment']",51.4837685,-0.1772803
4226,Cremorne,London,Frantoio,"397 King's Road, London",4.3,3,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",51.4829604,-0.1773882
4227,Cremorne,London,Emmett London,"380 King's Road, London",4.4,57,"['bicycle_store', 'point_of_interest', 'store', 'establishment']",51.4840829,-0.1767757
4228,Cremorne,London,Sofa.com Chelsea,"Unit 35, Chelsea Wharf, 15 Lots Road, London",3.7,166,"['point_of_interest', 'establishment']",51.4793204,-0.179232
4229,Cremorne,London,Chelsea Bikes,"427 King's Road, London",4.2,147,"['point_of_interest', 'establishment']",51.4825041,-0.1785142
4230,Cremorne,London,Chelsea Theatre,"7, World's End Place, London",4.9,13,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.4816836,-0.1797596
4231,Cremorne,London,Royal College of Art,"1 Hester Road, London",NaN,NaN,"['car_wash', 'parking', 'point_of_interest', 'establishment']",51.479461,-0.1706666
4232,Cremorne,London,Agency Republic,"The Glassmill, 1 Battersea Bridge, London",3.9,150,,51.480093,-0.171339
4233,Cremorne,London,New Culture Revolution,"305 King's Road, London",NaN,NaN,,51.48469859999999,-0.1749835
4234,Cremorne,London,Chelsea,"Edith Grove, London",,,,51.4806008,-0.1800169
4235,Holland,London,London,London,NaN,NaN,"['lodging', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4236,Holland,London,London Visitors Hotel,"42-44 Holland Road, London",4.2,276,"['lodging', 'point_of_interest', 'establishment']",51.49822859999999,-0.2076996
4237,Holland,London,MStay 88 Studios,"88 Holland Road, London",2.4,260,"['lodging', 'point_of_interest', 'establishment']",51.49927899999999,-0.209073
4238,Holland,London,Holland Inn Hotel,"59 Holland Road, London",3,380,"['lodging', 'point_of_interest', 'establishment']",51.4984453,-0.2086159
4239,Holland,London,Kensington Suite Hotel,"128, 130 Holland Road, London",4,1,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",51.5018592,-0.2126455
4240,Holland,London,Holland Rd Service Studio,"120 Holland Road, London",4.7,9579,"['lodging', 'point_of_interest', 'establishment']",51.5016652,-0.2122874
4241,Holland,London,Holland Park,"Ilchester Place, London",4.5,4,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']",51.50322519999999,-0.2036668
4242,Holland,London,40 Holland Road,"40 Holland Road, London",3.7,7,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.4981322,-0.2076261
4243,Holland,London,FreshGo,"11B Russell Gardens, London",4.3,140,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",51.50016489999999,-0.2108872
4244,Holland,London,The Belvedere,"Holland Park, Abbotsbury Road, London",4.7,4868,"['restaurant', 'food', 'point_of_interest', 'establishment']",51.5018836,-0.2041727
4245,Holland,London,Kyoto Garden,"Holland park, Holland Park Avenue, Kensington, London",3.8,377,"['embassy', 'point_of_interest', 'establishment']",51.50299219999999,-0.2046902
4246,Holland,London,Alounak Restaurant,"10 Russell Gardens, London",2.4,335,"['cafe', 'lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.5001374,-0.2110738
4247,Holland,London,Embassy of Greece,"1A Holland Park, London",4.2,405,"['lodging', 'point_of_interest', 'establishment']",51.5054769,-0.2045282
4248,Holland,London,Crown & Sceptre,"34 Holland Road, London",3.2,276,"['point_of_interest', 'establishment']",51.4979634,-0.2074568
4249,Holland,London,Holland Court Hotel,"Kensington Olympia, 31-33 Holland Road, London",4.8,19,"['secondary_school', 'school', 'point_of_interest', 'establishment']",51.497421,-0.207266
4250,Holland,London,Holland Park Lawn Tennis Club,"1 Addison Road, London",4.6,75,"['lodging', 'point_of_interest', 'establishment']",51.504556,-0.211019
4251,Holland,London,The London School Of English,"15 Holland Park Gardens, London",4.7,42,,51.5050806,-0.2112276
4252,Holland,London,Norwegian YWCA,"52 Holland Park, London",NaN,NaN,,51.5058827,-0.2073701
4253,Holland,London,"Almondbury Au Pair, Nanny & Elderly Help","4 Napier Road, Holland Road, London",NaN,NaN,,51.49811760000001,-0.2071394
4254,Norland,London,London,London,NaN,NaN,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4255,Norland,London,Genie's Boutique Apartments,"6A Portland Road, London",NaN,NaN,"['point_of_interest', 'establishment']",51.50718389999999,-0.207915
4256,Norland,London,Capital VIP,"4 Portland Road, London",3.7,63,"['point_of_interest', 'store', 'establishment']",51.5071805,-0.2078388
4257,Norland,London,Six Portland Road,"6 Portland Road, London",4.7,30,"['real_estate_agency', 'point_of_interest', 'establishment']",51.50721799999999,-0.207879
4258,Norland,London,Islamic Universal Association,"20 Penzance Place, London",4.6,9,"['florist', 'point_of_interest', 'store', 'establishment']",51.5088434,-0.2120074
4259,Norland,London,Henry Dickens Court Community Centre,"104 St.Anns Road, London",3.6,13,"['place_of_worship', 'point_of_interest', 'establishment']",51.5102424,-0.2150813
4260,Norland,London,Pines and Needles,"St Johns Church, Lansdowne Crescent, Ladbroke Grove, London",4.5,37,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",51.51063079999999,-0.205462
4261,Norland,London,The Rug Company,"124 Holland Park Avenue, London",3.8,5,"['lodging', 'point_of_interest', 'establishment']",51.506586,-0.2083593
4262,Norland,London,Fired Earth,"102 Portland Road, London",4.8,131,"['point_of_interest', 'clothing_store', 'store', 'establishment']",51.51039840000001,-0.2104163
4263,Norland,London,Marsh & Parsons Holland Park Estate Agents,"57 Norland Square, London",5,6,"['point_of_interest', 'establishment']",51.5061547,-0.210664
4264,Norland,London,Harper & Tom's Flowers,"73 Clarendon Road, London",3.2,17,"['point_of_interest', 'establishment']",51.5106216,-0.209858
4265,Norland,London,Central Gurdwara (Khalsa Jatha) London,"58-62, Queensdale Road, London",4.2,5,,51.5066382,-0.2157288
4266,Norland,London,Holland Park Synagogue,"8 Saint James's Gardens, London",3,10,,51.5076378,-0.2144496
4267,Norland,London,The Notting Hill Guest House,"72 Holland Park Avenue, London",NaN,NaN,,51.5075351,-0.2052976
4268,Norland,London,Hop Like A Bunny Ltd,"12 Portland Road, London",NaN,NaN,,51.50732459999999,-0.2079769
4269,Norland,London,Big Group,"91 Princedale Road, London",4.2,41,,51.50948899999999,-0.2111794
4270,Norland,London,BJ Crawford's,"Pottery Lane, London",NaN,NaN,,51.5096137,-0.2109317
4271,Norland,London,Portobello Books,"12 Addison Avenue, London",,,,51.50623470000001,-0.2118608
4272,Norland,London,Rugby Portobello Trust,"221 Walmer Road, London",,,,51.51241169999999,-0.2122326
4273,Golborne,London,London,London,NaN,NaN,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",51.5073509,-0.1277583
4274,Golborne,London,Portobello Two,"109-125 Bonchurch Road, Ladbroke Grove, London",5,1,"['health', 'point_of_interest', 'establishment']",51.5216934,-0.2100411
4275,Golborne,London,Kensal Evangelical Church,"324 Kensal Road, London",3.5,65,"['point_of_interest', 'establishment']",51.5261686,-0.2126856
4276,Golborne,London,The Parish Church of Saint Michael North Kensington,"35 Saint Lawrence Terrace, Ladbroke Grove, London",4,10,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",51.5209802,-0.2111801
4277,Golborne,London,Saint Charles Urgent Care Centre,"Exmoor Street, London",NaN,NaN,"['bicycle_store', 'point_of_interest', 'store', 'establishment']",51.5221586,-0.2165594
4278,Golborne,London,Queen's Park Library,"666 Harrow Road, London",3.7,3,"['health', 'point_of_interest', 'establishment']",51.5270371,-0.2107987
4279,Golborne,London,Avalon,"4a Exmoor Street, London",4.7,287,"['university', 'secondary_school', 'school', 'point_of_interest', 'establishment']",51.523223,-0.2168914
4280,Golborne,London,Scott Davidson,"Units 31 & 37 Walters Workshops 252, 249-251 Kensal Road, London",5,1,"['point_of_interest', 'establishment']",51.526112,-0.211459
4281,Golborne,London,Cockney's Pie & Mash,"314 Portobello Road, London",3.3,50,"['point_of_interest', 'establishment']",51.5212288,-0.2097589
4282,Golborne,London,Halfpipe,"40 Golborne Road, London",5,2,"['point_of_interest', 'establishment']",51.52276,-0.207448
4283,Golborne,London,FirstMed,"FMC Marketing Ltd 1.21 Grand Union Studios, 332 Ladbroke Grove, London",5,1,"['point_of_interest', 'establishment']",51.5256921,-0.2145322
